Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W
69565,4,0.013,0.001,0.000001,0
69700,5,0.016,0.002,0.000002,0
69835,4,0.013,0.001,0.000001,0
69970,6,0.019,0.002,0.000002,0
70105,2,0.006,0.001,0.000001,0
70240,3,0.01,0.001,0.000001,0
70375,2,0.006,0.001,0.000001,0
70510,4,0.013,0.001,0.000001,0
70645,4,0.013,0.001,0.000001,0
70780,3,0.01,0.001,0.000001,0
70915,4,0.013,0.001,0.000001,0
71050,4,0.013,0.001,0.000001,0
71194,4,0.013,0.001,0.000001,0
71329,2,0.006,0.001,0.000001,0
71464,4,0.013,0.001,0.000001,0
71599,3,0.01,0.001,0.000001,0
71734,5,0.016,0.002,0.000002,0
71869,5,0.016,0.002,0.000002,0
72004,3,0.01,0.001,0.000001,0
72139,4,0.013,0.001,0.000001,0
72274,4,0.013,0.001,0.000001,0
72409,5,0.016,0.002,0.000002,0
72544,3,0.01,0.001,0.000001,0
72679,4,0.013,0.001,0.000001,0
72814,1,0.003,0,0,0
72957,4,0.013,0.001,0.000001,0
73092,6,0.019,0.002,0.000002,0
73227,5,0.016,0.002,0.000002,0
73362,4,0.013,0.001,0.000001,0
73497,4,0.013,0.001,0.000001,0
73632,5,0.016,0.002,0.000002,0
73767,5,0.016,0.002,0.000002,0
73902,4,0.013,0.001,0.000001,0
74037,3,0.01,0.001,0.000001,0
74172,3,0.01,0.001,0.000001,0
74307,4,0.013,0.001,0.000001,0
74442,4,0.013,0.001,0.000001,0
74577,3,0.01,0.001,0.000001,0
74721,4,0.013,0.001,0.000001,0
74856,3,0.01,0.001,0.000001,0
74991,4,0.013,0.001,0.000001,0
75126,4,0.013,0.001,0.000001,0
75261,3,0.01,0.001,0.000001,0
75396,2,0.006,0.001,0.000001,0
75531,4,0.013,0.001,0.000001,0
75666,4,0.013,0.001,0.000001,0
75801,3,0.01,0.001,0.000001,0
75936,4,0.013,0.001,0.000001,0
76116,4,0.013,0.001,0.000001,0
76251,6,0.019,0.002,0.000002,0
76386,4,0.013,0.001,0.000001,0
76521,3,0.01,0.001,0.000001,0
76664,4,0.013,0.001,0.000001,0
76799,4,0.013,0.001,0.000001,0
76934,2,0.006,0.001,0.000001,0
77069,4,0.013,0.001,0.000001,0
77204,4,0.013,0.001,0.000001,0
77339,4,0.013,0.001,0.000001,0
77474,4,0.013,0.001,0.000001,0
77609,5,0.016,0.002,0.000002,0
77744,4,0.013,0.001,0.000001,0
77879,4,0.013,0.001,0.000001,0
78014,4,0.013,0.001,0.000001,0
78149,4,0.013,0.001,0.000001,0
78284,4,0.013,0.001,0.000001,0
78427,3,0.01,0.001,0.000001,0
78562,3,0.01,0.001,0.000001,0
78697,4,0.013,0.001,0.000001,0
106,4,0.013,0.001,0.000001,0
223,4,0.013,0.001,0.000001,0
269,3,0.01,0.001,0.000001,0
314,4,0.013,0.001,0.000001,0
359,5,0.016,0.002,0.000002,0
404,4,0.013,0.001,0.000001,0
449,4,0.013,0.001,0.000001,0
494,3,0.01,0.001,0.000001,0
539,3,0.01,0.001,0.000001,0
584,3,0.01,0.001,0.000001,0
659,4,0.013,0.001,0.000001,0
704,4,0.013,0.001,0.000001,0
749,4,0.013,0.001,0.000001,0
794,4,0.013,0.001,0.000001,0
839,4,0.013,0.001,0.000001,0
884,5,0.016,0.002,0.000002,0
929,4,0.013,0.001,0.000001,0
974,4,0.013,0.001,0.000001,0
1019,3,0.01,0.001,0.000001,0
1064,3,0.01,0.001,0.000001,0
1109,5,0.016,0.002,0.000002,0
1154,5,0.016,0.002,0.000002,0
1199,4,0.013,0.001,0.000001,0
1244,5,0.016,0.002,0.000002,0
1318,5,0.016,0.002,0.000002,0
1363,3,0.01,0.001,0.000001,0
1408,4,0.013,0.001,0.000001,0
1453,4,0.013,0.001,0.000001,0
1498,3,0.01,0.001,0.000001,0
1543,3,0.01,0.001,0.000001,0
1588,4,0.013,0.001,0.000001,0
1633,4,0.013,0.001,0.000001,0
1678,5,0.016,0.002,0.000002,0
1723,4,0.013,0.001,0.000001,0
1768,4,0.013,0.001,0.000001,0
1813,4,0.013,0.001,0.000001,0
1858,5,0.016,0.002,0.000002,0
1932,5,0.016,0.002,0.000002,0
1977,4,0.013,0.001,0.000001,0
2022,4,0.013,0.001,0.000001,0
2067,4,0.013,0.001,0.000001,0
2112,3,0.01,0.001,0.000001,0
2157,2,0.006,0.001,0.000001,0
2202,4,0.013,0.001,0.000001,0
2247,5,0.016,0.002,0.000002,0
2292,4,0.013,0.001,0.000001,0
2337,4,0.013,0.001,0.000001,0
2382,4,0.013,0.001,0.000001,0
2427,4,0.013,0.001,0.000001,0
2472,4,0.013,0.001,0.000001,0
2517,5,0.016,0.002,0.000002,0
2593,3,0.01,0.001,0.000001,0
2638,3,0.01,0.001,0.000001,0
2683,4,0.013,0.001,0.000001,0
2728,4,0.013,0.001,0.000001,0
2773,4,0.013,0.001,0.000001,0
2818,3,0.01,0.001,0.000001,0
2863,6,0.019,0.002,0.000002,0
2908,3,0.01,0.001,0.000001,0
2953,4,0.013,0.001,0.000001,0
2998,6,0.019,0.002,0.000002,0
3043,3,0.01,0.001,0.000001,0
3088,5,0.016,0.002,0.000002,0
3133,0,0,0,0,0
3184,3,0.01,0.001,0.000001,0
3229,3,0.01,0.001,0.000001,0
3274,3,0.01,0.001,0.000001,0
3319,3,0.01,0.001,0.000001,0
3364,2,0.006,0.001,0.000001,0
3452,4,0.013,0.001,0.000001,0
3497,3,0.01,0.001,0.000001,0
3542,6,0.019,0.002,0.000002,0
3587,4,0.013,0.001,0.000001,0
3632,4,0.013,0.001,0.000001,0
3677,5,0.016,0.002,0.000002,0
3722,3,0.01,0.001,0.000001,0
3767,6,0.019,0.002,0.000002,0
3812,4,0.013,0.001,0.000001,0
3863,4,0.013,0.001,0.000001,0
3908,4,0.013,0.001,0.000001,0
3953,3,0.01,0.001,0.000001,0
3998,4,0.013,0.001,0.000001,0
4043,1,0.003,0,0,0
4088,4,0.013,0.001,0.000001,0
4133,3,0.01,0.001,0.000001,0
4178,0,0,0,0,0
4223,4,0.013,0.001,0.000001,0
4268,4,0.013,0.001,0.000001,0
4313,4,0.013,0.001,0.000001,0
4358,5,0.016,0.002,0.000002,0
4403,4,0.013,0.001,0.000001,0
4454,3,0.01,0.001,0.000001,0
4499,3,0.01,0.001,0.000001,0
4544,4,0.013,0.001,0.000001,0
4589,3,0.01,0.001,0.000001,0
4634,4,0.013,0.001,0.000001,0
4679,3,0.01,0.001,0.000001,0
4724,4,0.013,0.001,0.000001,0
4769,4,0.013,0.001,0.000001,0
4814,4,0.013,0.001,0.000001,0
4859,5,0.016,0.002,0.000002,0
4904,4,0.013,0.001,0.000001,0
4949,4,0.013,0.001,0.000001,0
4994,4,0.013,0.001,0.000001,0
5039,4,0.013,0.001,0.000001,0
5117,4,0.013,0.001,0.000001,0
5167,3,0.01,0.001,0.000001,0
5217,4,0.013,0.001,0.000001,0
5267,4,0.013,0.001,0.000001,0
5317,3,0.01,0.001,0.000001,0
5367,3,0.01,0.001,0.000001,0
5417,5,0.016,0.002,0.000002,0
5467,3,0.01,0.001,0.000001,0
5517,4,0.013,0.001,0.000001,0
5567,3,0.01,0.001,0.000001,0
5617,5,0.016,0.002,0.000002,0
5667,4,0.013,0.001,0.000001,0
5717,4,0.013,0.001,0.000001,0
5773,6,0.019,0.002,0.000002,0
5823,4,0.013,0.001,0.000001,0
5873,3,0.01,0.001,0.000001,0
5930,4,0.013,0.001,0.000001,0
5980,4,0.013,0.001,0.000001,0
6030,4,0.013,0.001,0.000001,0
6080,3,0.01,0.001,0.000001,0
6130,4,0.013,0.001,0.000001,0
6180,4,0.013,0.001,0.000001,0
6230,3,0.01,0.001,0.000001,0
6280,4,0.013,0.001,0.000001,0
6330,4,0.013,0.001,0.000001,0
6380,2,0.006,0.001,0.000001,0
6430,4,0.013,0.001,0.000001,0
6486,4,0.013,0.001,0.000001,0
6536,4,0.013,0.001,0.000001,0
6586,3,0.01,0.001,0.000001,0
6636,4,0.013,0.001,0.000001,0
6686,4,0.013,0.001,0.000001,0
6736,2,0.006,0.001,0.000001,0
6786,4,0.013,0.001,0.000001,0
6836,4,0.013,0.001,0.000001,0
6886,2,0.006,0.001,0.000001,0
6936,4,0.013,0.001,0.000001,0
6986,4,0.013,0.001,0.000001,0
7036,5,0.016,0.002,0.000002,0
7086,5,0.016,0.002,0.000002,0
7142,4,0.013,0.001,0.000001,0
7192,5,0.016,0.002,0.000002,0
7242,3,0.01,0.001,0.000001,0
7292,5,0.016,0.002,0.000002,0
7342,4,0.013,0.001,0.000001,0
7392,4,0.013,0.001,0.000001,0
7442,3,0.01,0.001,0.000001,0
7492,4,0.013,0.001,0.000001,0
7542,4,0.013,0.001,0.000001,0
7592,4,0.013,0.001,0.000001,0
7642,4,0.013,0.001,0.000001,0
7692,5,0.016,0.002,0.000002,0
7787,4,0.013,0.001,0.000001,0
7837,4,0.013,0.001,0.000001,0
7893,4,0.013,0.001,0.000001,0
7943,3,0.01,0.001,0.000001,0
7993,4,0.013,0.001,0.000001,0
8043,4,0.013,0.001,0.000001,0
8093,3,0.01,0.001,0.000001,0
8143,4,0.013,0.001,0.000001,0
8193,7,0.023,0.002,0.000002,0
8243,4,0.013,0.001,0.000001,0
8293,4,0.013,0.001,0.000001,0
129,3,0.01,0.001,0.000001,0
189,2,0.006,0.001,0.000001,0
239,3,0.01,0.001,0.000001,0
289,4,0.013,0.001,0.000001,0
345,4,0.013,0.001,0.000001,0
395,4,0.013,0.001,0.000001,0
445,4,0.013,0.001,0.000001,0
495,3,0.01,0.001,0.000001,0
545,4,0.013,0.001,0.000001,0
595,3,0.01,0.001,0.000001,0
645,0,0,0,0,0
695,4,0.013,0.001,0.000001,0
745,4,0.013,0.001,0.000001,0
795,3,0.01,0.001,0.000001,0
845,4,0.013,0.001,0.000001,0
895,6,0.019,0.002,0.000002,0
945,6,0.019,0.002,0.000002,0
995,3,0.01,0.001,0.000001,0
1051,4,0.013,0.001,0.000001,0
1101,4,0.013,0.001,0.000001,0
1151,4,0.013,0.001,0.000001,0
1201,3,0.01,0.001,0.000001,0
1251,3,0.01,0.001,0.000001,0
1301,4,0.013,0.001,0.000001,0
1351,5,0.016,0.002,0.000002,0
1401,4,0.013,0.001,0.000001,0
1451,4,0.013,0.001,0.000001,0
1501,4,0.013,0.001,0.000001,0
118,5,0.016,0.002,0.000002,0
198,3,0.01,0.001,0.000001,0
248,5,0.016,0.002,0.000002,0
298,4,0.013,0.001,0.000001,0
354,5,0.016,0.002,0.000002,0
404,4,0.013,0.001,0.000001,0
454,3,0.01,0.001,0.000001,0
504,2,0.006,0.001,0.000001,0
554,3,0.01,0.001,0.000001,0
604,4,0.013,0.001,0.000001,0
654,4,0.013,0.001,0.000001,0
704,3,0.01,0.001,0.000001,0
754,4,0.013,0.001,0.000001,0
804,4,0.013,0.001,0.000001,0
854,4,0.013,0.001,0.000001,0
904,4,0.013,0.001,0.000001,0
954,3,0.01,0.001,0.000001,0
1004,5,0.016,0.002,0.000002,0
1060,4,0.013,0.001,0.000001,0
1110,2,0.006,0.001,0.000001,0
1160,3,0.01,0.001,0.000001,0
1210,4,0.013,0.001,0.000001,0
1260,4,0.013,0.001,0.000001,0
1310,4,0.013,0.001,0.000001,0
1360,4,0.013,0.001,0.000001,0
1410,0,0,0,0,0
1460,4,0.013,0.001,0.000001,0
1510,4,0.013,0.001,0.000001,0
1560,4,0.013,0.001,0.000001,0
1610,4,0.013,0.001,0.000001,0
1660,4,0.013,0.001,0.000001,0
1716,4,0.013,0.001,0.000001,0
1766,2,0.006,0.001,0.000001,0
1816,4,0.013,0.001,0.000001,0
1866,6,0.019,0.002,0.000002,0
1916,3,0.01,0.001,0.000001,0
1966,4,0.013,0.001,0.000001,0
2016,4,0.013,0.001,0.000001,0
2066,4,0.013,0.001,0.000001,0
2116,4,0.013,0.001,0.000001,0
2166,4,0.013,0.001,0.000001,0
2216,4,0.013,0.001,0.000001,0
2266,4,0.013,0.001,0.000001,0
2316,4,0.013,0.001,0.000001,0
2372,5,0.016,0.002,0.000002,0
2422,3,0.01,0.001,0.000001,0
2472,4,0.013,0.001,0.000001,0
2522,3,0.01,0.001,0.000001,0
2617,4,0.013,0.001,0.000001,0
2667,4,0.013,0.001,0.000001,0
2717,3,0.01,0.001,0.000001,0
2767,4,0.013,0.001,0.000001,0
2817,4,0.013,0.001,0.000001,0
2867,4,0.013,0.001,0.000001,0
2917,4,0.013,0.001,0.000001,0
2967,2,0.006,0.001,0.000001,0
3017,4,0.013,0.001,0.000001,0
3067,4,0.013,0.001,0.000001,0
3123,4,0.013,0.001,0.000001,0
3173,4,0.013,0.001,0.000001,0
3223,4,0.013,0.001,0.000001,0
3273,5,0.016,0.002,0.000002,0
3323,4,0.013,0.001,0.000001,0
3373,4,0.013,0.001,0.000001,0
3423,3,0.01,0.001,0.000001,0
3473,3,0.01,0.001,0.000001,0
3523,4,0.013,0.001,0.000001,0
3573,4,0.013,0.001,0.000001,0
3623,4,0.013,0.001,0.000001,0
3673,5,0.016,0.002,0.000002,0
3723,3,0.01,0.001,0.000001,0
3779,6,0.019,0.002,0.000002,0
3829,4,0.013,0.001,0.000001,0
3879,3,0.01,0.001,0.000001,0
3929,0,0,0,0,0
3979,4,0.013,0.001,0.000001,0
4029,4,0.013,0.001,0.000001,0
4079,8,0.026,0.003,0.000003,0
4129,4,0.013,0.001,0.000001,0
4179,4,0.013,0.001,0.000001,0
141,3,0.01,0.001,0.000001,0
232,4,0.013,0.001,0.000001,0
314,4,0.013,0.001,0.000001,0
382,3,0.01,0.001,0.000001,0
432,4,0.013,0.001,0.000001,0
488,3,0.01,0.001,0.000001,0
538,0,0,0,0,0
588,2,0.006,0.001,0.000001,0
638,4,0.013,0.001,0.000001,0
688,1,0.003,0,0,0
738,4,0.013,0.001,0.000001,0
788,4,0.013,0.001,0.000001,0
838,4,0.013,0.001,0.000001,0
888,3,0.01,0.001,0.000001,0
938,3,0.01,0.001,0.000001,0
988,1,0.003,0,0,0
1038,3,0.01,0.001,0.000001,0
1088,3,0.01,0.001,0.000001,0
1138,3,0.01,0.001,0.000001,0
1194,4,0.013,0.001,0.000001,0
1244,3,0.01,0.001,0.000001,0
1294,4,0.013,0.001,0.000001,0
1344,4,0.013,0.001,0.000001,0
1394,4,0.013,0.001,0.000001,0
1444,4,0.013,0.001,0.000001,0
1494,3,0.01,0.001,0.000001,0
1544,3,0.01,0.001,0.000001,0
1594,3,0.01,0.001,0.000001,0
1644,4,0.013,0.001,0.000001,0
1694,5,0.016,0.002,0.000002,0
1744,3,0.01,0.001,0.000001,0
1794,2,0.006,0.001,0.000001,0
1850,3,0.01,0.001,0.000001,0
1900,4,0.013,0.001,0.000001,0
1950,3,0.01,0.001,0.000001,0
2000,4,0.013,0.001,0.000001,0
2050,3,0.01,0.001,0.000001,0
2100,2,0.006,0.001,0.000001,0
2150,4,0.013,0.001,0.000001,0
2200,2,0.006,0.001,0.000001,0
2250,3,0.01,0.001,0.000001,0
2300,6,0.019,0.002,0.000002,0
2350,3,0.01,0.001,0.000001,0
2400,4,0.013,0.001,0.000001,0
2450,4,0.013,0.001,0.000001,0
2500,3,0.01,0.001,0.000001,0
2556,4,0.013,0.001,0.000001,0
2606,4,0.013,0.001,0.000001,0
2656,3,0.01,0.001,0.000001,0
2706,4,0.013,0.001,0.000001,0
2756,3,0.01,0.001,0.000001,0
2806,4,0.013,0.001,0.000001,0
2856,4,0.013,0.001,0.000001,0
2906,5,0.016,0.002,0.000002,0
2956,4,0.013,0.001,0.000001,0
3006,4,0.013,0.001,0.000001,0
3100,6,0.019,0.002,0.000002,0
3150,3,0.01,0.001,0.000001,0
3200,4,0.013,0.001,0.000001,0
3265,4,0.013,0.001,0.000001,0
3315,2,0.006,0.001,0.000001,0
3365,3,0.01,0.001,0.000001,0
3415,4,0.013,0.001,0.000001,0
3465,3,0.01,0.001,0.000001,0
3515,4,0.013,0.001,0.000001,0
3565,3,0.01,0.001,0.000001,0
3615,5,0.016,0.002,0.000002,0
3665,3,0.01,0.001,0.000001,0
3715,3,0.01,0.001,0.000001,0
3765,4,0.013,0.001,0.000001,0
3815,4,0.013,0.001,0.000001,0
3865,4,0.013,0.001,0.000001,0
3915,3,0.01,0.001,0.000001,0
3973,4,0.013,0.001,0.000001,0
4023,4,0.013,0.001,0.000001,0
4073,4,0.013,0.001,0.000001,0
4123,4,0.013,0.001,0.000001,0
4173,4,0.013,0.001,0.000001,0
4223,4,0.013,0.001,0.000001,0
4273,2,0.006,0.001,0.000001,0
4323,2,0.006,0.001,0.000001,0
4373,4,0.013,0.001,0.000001,0
4423,4,0.013,0.001,0.000001,0
4473,3,0.01,0.001,0.000001,0
4523,5,0.016,0.002,0.000002,0
4573,4,0.013,0.001,0.000001,0
4631,3,0.01,0.001,0.000001,0
4681,2,0.006,0.001,0.000001,0
4731,4,0.013,0.001,0.000001,0
4781,4,0.013,0.001,0.000001,0
4831,3,0.01,0.001,0.000001,0
4881,5,0.016,0.002,0.000002,0
4931,4,0.013,0.001,0.000001,0
4981,4,0.013,0.001,0.000001,0
5031,3,0.01,0.001,0.000001,0
5081,3,0.01,0.001,0.000001,0
5131,5,0.016,0.002,0.000002,0
5181,4,0.013,0.001,0.000001,0
5231,5,0.016,0.002,0.000002,0
5281,4,0.013,0.001,0.000001,0
5339,5,0.016,0.002,0.000002,0
5389,3,0.01,0.001,0.000001,0
5439,6,0.019,0.002,0.000002,0
5489,3,0.01,0.001,0.000001,0
5539,1,0.003,0,0,0
5589,4,0.013,0.001,0.000001,0
5639,3,0.01,0.001,0.000001,0
5689,3,0.01,0.001,0.000001,0
5739,4,0.013,0.001,0.000001,0
5789,4,0.013,0.001,0.000001,0
5839,4,0.013,0.001,0.000001,0
5889,3,0.01,0.001,0.000001,0
5939,3,0.01,0.001,0.000001,0
5997,3,0.01,0.001,0.000001,0
6047,5,0.016,0.002,0.000002,0
6097,4,0.013,0.001,0.000001,0
6147,3,0.01,0.001,0.000001,0
6197,5,0.016,0.002,0.000002,0
6247,4,0.013,0.001,0.000001,0
6297,3,0.01,0.001,0.000001,0
6347,4,0.013,0.001,0.000001,0
6397,3,0.01,0.001,0.000001,0
6454,4,0.013,0.001,0.000001,0
6504,4,0.013,0.001,0.000001,0
6554,4,0.013,0.001,0.000001,0
6604,4,0.013,0.001,0.000001,0
6654,4,0.013,0.001,0.000001,0
6712,4,0.013,0.001,0.000001,0
6762,2,0.006,0.001,0.000001,0
6812,4,0.013,0.001,0.000001,0
6862,8,0.026,0.003,0.000003,0
6912,3,0.01,0.001,0.000001,0
6962,4,0.013,0.001,0.000001,0
7012,2,0.006,0.001,0.000001,0
7062,3,0.01,0.001,0.000001,0
7112,5,0.016,0.002,0.000002,0
7162,4,0.013,0.001,0.000001,0
7212,4,0.013,0.001,0.000001,0
7262,2,0.006,0.001,0.000001,0
7312,3,0.01,0.001,0.000001,0
7370,3,0.01,0.001,0.000001,0
7420,4,0.013,0.001,0.000001,0
7470,4,0.013,0.001,0.000001,0
7520,4,0.013,0.001,0.000001,0
7570,3,0.01,0.001,0.000001,0
7620,4,0.013,0.001,0.000001,0
7670,6,0.019,0.002,0.000002,0
7765,4,0.013,0.001,0.000001,0
7815,3,0.01,0.001,0.000001,0
7865,4,0.013,0.001,0.000001,0
7915,3,0.01,0.001,0.000001,0
7965,4,0.013,0.001,0.000001,0
8015,4,0.013,0.001,0.000001,0
8065,4,0.013,0.001,0.000001,0
8123,6,0.019,0.002,0.000002,0
8173,4,0.013,0.001,0.000001,0
8223,4,0.013,0.001,0.000001,0
8273,4,0.013,0.001,0.000001,0
8323,3,0.01,0.001,0.000001,0
8373,4,0.013,0.001,0.000001,0
8423,6,0.019,0.002,0.000002,0
8473,5,0.016,0.002,0.000002,0
8523,4,0.013,0.001,0.000001,0
8573,4,0.013,0.001,0.000001,0
8623,4,0.013,0.001,0.000001,0
8673,1,0.003,0,0,0
8723,5,0.016,0.002,0.000002,0
8781,3,0.01,0.001,0.000001,0
8831,4,0.013,0.001,0.000001,0
8881,4,0.013,0.001,0.000001,0
8931,3,0.01,0.001,0.000001,0
8981,4,0.013,0.001,0.000001,0
9031,4,0.013,0.001,0.000001,0
9081,3,0.01,0.001,0.000001,0
9131,4,0.013,0.001,0.000001,0
9181,5,0.016,0.002,0.000002,0
9231,9,0.029,0.003,0.000003,0
9281,4,0.013,0.001,0.000001,0
9331,4,0.013,0.001,0.000001,0
9381,4,0.013,0.001,0.000001,0
9439,4,0.013,0.001,0.000001,0
9489,4,0.013,0.001,0.000001,0
9539,4,0.013,0.001,0.000001,0
9589,3,0.01,0.001,0.000001,0
9639,3,0.01,0.001,0.000001,0
9689,3,0.01,0.001,0.000001,0
9739,3,0.01,0.001,0.000001,0
9789,4,0.013,0.001,0.000001,0
9839,4,0.013,0.001,0.000001,0
9889,5,0.016,0.002,0.000002,0
9939,5,0.016,0.002,0.000002,0
9989,4,0.013,0.001,0.000001,0
10039,3,0.01,0.001,0.000001,0
10089,4,0.013,0.001,0.000001,0
10147,3,0.01,0.001,0.000001,0
10197,4,0.013,0.001,0.000001,0
10247,2,0.006,0.001,0.000001,0
10297,4,0.013,0.001,0.000001,0
10347,4,0.013,0.001,0.000001,0
10397,4,0.013,0.001,0.000001,0
10447,3,0.01,0.001,0.000001,0
10497,4,0.013,0.001,0.000001,0
10547,0,0,0,0,0
10597,4,0.013,0.001,0.000001,0
10647,4,0.013,0.001,0.000001,0
10697,5,0.016,0.002,0.000002,0
10747,4,0.013,0.001,0.000001,0
10805,3,0.01,0.001,0.000001,0
10855,4,0.013,0.001,0.000001,0
10905,4,0.013,0.001,0.000001,0
10955,4,0.013,0.001,0.000001,0
11005,4,0.013,0.001,0.000001,0
11055,4,0.013,0.001,0.000001,0
11105,3,0.01,0.001,0.000001,0
11155,3,0.01,0.001,0.000001,0
11205,5,0.016,0.002,0.000002,0
11255,4,0.013,0.001,0.000001,0
11305,3,0.01,0.001,0.000001,0
11355,4,0.013,0.001,0.000001,0
11405,3,0.01,0.001,0.000001,0
11463,4,0.013,0.001,0.000001,0
11513,4,0.013,0.001,0.000001,0
11563,4,0.013,0.001,0.000001,0
11613,1,0.003,0,0,0
11663,4,0.013,0.001,0.000001,0
11713,4,0.013,0.001,0.000001,0
11763,3,0.01,0.001,0.000001,0
11813,4,0.013,0.001,0.000001,0
11863,4,0.013,0.001,0.000001,0
11913,5,0.016,0.002,0.000002,0
11963,4,0.013,0.001,0.000001,0
12013,4,0.013,0.001,0.000001,0
12063,5,0.016,0.002,0.000002,0
12121,4,0.013,0.001,0.000001,0
12171,4,0.013,0.001,0.000001,0
12221,4,0.013,0.001,0.000001,0
12271,4,0.013,0.001,0.000001,0
12321,4,0.013,0.001,0.000001,0
12416,4,0.013,0.001,0.000001,0
12466,5,0.016,0.002,0.000002,0
12516,2,0.006,0.001,0.000001,0
12566,3,0.01,0.001,0.000001,0
12623,3,0.01,0.001,0.000001,0
12673,4,0.013,0.001,0.000001,0
12723,3,0.01,0.001,0.000001,0
12773,4,0.013,0.001,0.000001,0
12838,4,0.013,0.001,0.000001,0
12888,3,0.01,0.001,0.000001,0
12938,3,0.01,0.001,0.000001,0
12988,4,0.013,0.001,0.000001,0
13038,3,0.01,0.001,0.000001,0
13088,4,0.013,0.001,0.000001,0
13138,4,0.013,0.001,0.000001,0
13188,4,0.013,0.001,0.000001,0
13238,4,0.013,0.001,0.000001,0
13288,3,0.01,0.001,0.000001,0
13338,2,0.006,0.001,0.000001,0
13388,2,0.006,0.001,0.000001,0
13438,4,0.013,0.001,0.000001,0
13488,4,0.013,0.001,0.000001,0
13544,4,0.013,0.001,0.000001,0
13594,4,0.013,0.001,0.000001,0
13644,4,0.013,0.001,0.000001,0
13694,4,0.013,0.001,0.000001,0
13744,4,0.013,0.001,0.000001,0
13794,4,0.013,0.001,0.000001,0
13844,4,0.013,0.001,0.000001,0
13894,3,0.01,0.001,0.000001,0
13944,4,0.013,0.001,0.000001,0
13994,4,0.013,0.001,0.000001,0
14044,4,0.013,0.001,0.000001,0
14094,3,0.01,0.001,0.000001,0
14144,3,0.01,0.001,0.000001,0
14202,4,0.013,0.001,0.000001,0
14252,3,0.01,0.001,0.000001,0
14302,4,0.013,0.001,0.000001,0
14352,3,0.01,0.001,0.000001,0
14402,4,0.013,0.001,0.000001,0
14452,3,0.01,0.001,0.000001,0
14502,4,0.013,0.001,0.000001,0
14552,5,0.016,0.002,0.000002,0
14602,3,0.01,0.001,0.000001,0
14652,3,0.01,0.001,0.000001,0
14702,4,0.013,0.001,0.000001,0
14752,4,0.013,0.001,0.000001,0
14802,4,0.013,0.001,0.000001,0
14861,5,0.016,0.002,0.000002,0
14911,3,0.01,0.001,0.000001,0
14961,3,0.01,0.001,0.000001,0
15011,5,0.016,0.002,0.000002,0
15061,4,0.013,0.001,0.000001,0
15111,3,0.01,0.001,0.000001,0
15161,4,0.013,0.001,0.000001,0
15211,4,0.013,0.001,0.000001,0
15261,5,0.016,0.002,0.000002,0
15311,4,0.013,0.001,0.000001,0
15361,3,0.01,0.001,0.000001,0
15411,4,0.013,0.001,0.000001,0
15461,5,0.016,0.002,0.000002,0
15520,4,0.013,0.001,0.000001,0
15570,4,0.013,0.001,0.000001,0
15620,5,0.016,0.002,0.000002,0
15670,4,0.013,0.001,0.000001,0
15720,3,0.01,0.001,0.000001,0
15770,4,0.013,0.001,0.000001,0
15820,4,0.013,0.001,0.000001,0
15870,4,0.013,0.001,0.000001,0
15920,0,0,0,0,0
15970,3,0.01,0.001,0.000001,0
16020,4,0.013,0.001,0.000001,0
16070,4,0.013,0.001,0.000001,0
16120,2,0.006,0.001,0.000001,0
16179,3,0.01,0.001,0.000001,0
16229,2,0.006,0.001,0.000001,0
16279,2,0.006,0.001,0.000001,0
16329,4,0.013,0.001,0.000001,0
16379,4,0.013,0.001,0.000001,0
16429,4,0.013,0.001,0.000001,0
16479,2,0.006,0.001,0.000001,0
16529,3,0.01,0.001,0.000001,0
16579,3,0.01,0.001,0.000001,0
16629,2,0.006,0.001,0.000001,0
16679,4,0.013,0.001,0.000001,0
16729,4,0.013,0.001,0.000001,0
16779,3,0.01,0.001,0.000001,0
16838,4,0.013,0.001,0.000001,0
16888,4,0.013,0.001,0.000001,0
16938,3,0.01,0.001,0.000001,0
16988,4,0.013,0.001,0.000001,0
17082,3,0.01,0.001,0.000001,0
17132,3,0.01,0.001,0.000001,0
17182,3,0.01,0.001,0.000001,0
17232,4,0.013,0.001,0.000001,0
17282,4,0.013,0.001,0.000001,0
17332,4,0.013,0.001,0.000001,0
17382,3,0.01,0.001,0.000001,0
17432,4,0.013,0.001,0.000001,0
17482,4,0.013,0.001,0.000001,0
17540,2,0.006,0.001,0.000001,0
17590,4,0.013,0.001,0.000001,0
17640,4,0.013,0.001,0.000001,0
17690,4,0.013,0.001,0.000001,0
17740,4,0.013,0.001,0.000001,0
17790,4,0.013,0.001,0.000001,0
17840,4,0.013,0.001,0.000001,0
17890,4,0.013,0.001,0.000001,0
17940,4,0.013,0.001,0.000001,0
17990,4,0.013,0.001,0.000001,0
18040,5,0.016,0.002,0.000002,0
18090,1,0.003,0,0,0
18140,4,0.013,0.001,0.000001,0
18198,4,0.013,0.001,0.000001,0
18248,5,0.016,0.002,0.000002,0
18298,4,0.013,0.001,0.000001,0
18348,4,0.013,0.001,0.000001,0
18398,4,0.013,0.001,0.000001,0
18448,3,0.01,0.001,0.000001,0
18498,3,0.01,0.001,0.000001,0
18548,2,0.006,0.001,0.000001,0
18598,3,0.01,0.001,0.000001,0
18648,4,0.013,0.001,0.000001,0
18698,4,0.013,0.001,0.000001,0
