Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W,,About 40 seconds per interval (20 seconds to change intervals)
349596,46,0.148,0.015,0.000015,0,,
349646,39,0.126,0.012,0.000012,0,,
349696,35,0.113,0.011,0.000011,0,,
349754,15,0.048,0.005,0.000005,0,,
349804,3,0.01,0.001,0.000001,0,,
349854,17,0.055,0.005,0.000005,0,,
349904,49,0.158,0.016,0.000015,0,,
349954,44,0.142,0.014,0.000014,0,,
350004,5,0.016,0.002,0.000002,0,,
350054,37,0.119,0.012,0.000012,0,,
350104,4,0.013,0.001,0.000001,0,,
350154,51,0.165,0.016,0.000016,0,,
350204,5,0.016,0.002,0.000002,0,,
350254,35,0.113,0.011,0.000011,0,,
350304,29,0.094,0.009,0.000009,0,,
350354,47,0.152,0.015,0.000015,0,,
350412,23,0.074,0.007,0.000007,0,,
350462,34,0.11,0.011,0.000011,0,,
350512,29,0.094,0.009,0.000009,0,,
350562,4,0.013,0.001,0.000001,0,,
350612,36,0.116,0.011,0.000011,0,,
350662,49,0.158,0.016,0.000015,0,,
350712,45,0.145,0.014,0.000014,0,,
350762,3,0.01,0.001,0.000001,0,,
350812,36,0.116,0.011,0.000011,0,,
350862,7,0.023,0.002,0.000002,0,,
350912,48,0.155,0.015,0.000015,0,,
350962,1,0.003,0,0,0,,
351012,37,0.119,0.012,0.000012,0,,
351059,4,0.013,0.001,0.000001,0,,
351109,33,0.106,0.011,0.00001,0,,
351159,52,0.168,0.017,0.000016,0,,
351209,39,0.126,0.012,0.000012,0,,
351259,48,0.155,0.015,0.000015,0,,
351309,36,0.116,0.011,0.000011,0,,
351359,49,0.158,0.016,0.000015,0,,
351409,38,0.123,0.012,0.000012,0,,
351459,53,0.171,0.017,0.000017,0,,
351509,22,0.071,0.007,0.000007,0,,
351559,4,0.013,0.001,0.000001,0,,
351609,48,0.155,0.015,0.000015,0,,
351667,38,0.123,0.012,0.000012,0,,
351717,32,0.103,0.01,0.00001,0,,
351767,33,0.106,0.011,0.00001,0,,
351817,38,0.123,0.012,0.000012,0,,
351867,6,0.019,0.002,0.000002,0,,
351917,56,0.181,0.018,0.000018,0,,
351967,14,0.045,0.004,0.000004,0,,
352062,22,0.071,0.007,0.000007,0,,
352112,51,0.165,0.016,0.000016,0,,
352162,4,0.013,0.001,0.000001,0,,
352212,39,0.126,0.012,0.000012,0,,
352262,29,0.094,0.009,0.000009,0,,
352312,4,0.013,0.001,0.000001,0,,
352370,53,0.171,0.017,0.000017,0,,
352420,30,0.097,0.01,0.000009,0,,
352470,4,0.013,0.001,0.000001,0,,
352520,33,0.106,0.011,0.00001,0,,
352570,40,0.129,0.013,0.000013,0,,
352620,37,0.119,0.012,0.000012,0,,
352670,25,0.081,0.008,0.000008,0,,
352720,7,0.023,0.002,0.000002,0,,
352770,4,0.013,0.001,0.000001,0,,
352820,4,0.013,0.001,0.000001,0,,
352870,18,0.058,0.006,0.000006,0,,
352920,28,0.09,0.009,0.000009,0,,
352986,55,0.177,0.018,0.000017,0,,
353036,56,0.181,0.018,0.000018,0,,
353086,53,0.171,0.017,0.000017,0,,
353136,32,0.103,0.01,0.00001,0,,
353186,17,0.055,0.005,0.000005,0,,
353236,4,0.013,0.001,0.000001,0,,
353286,3,0.01,0.001,0.000001,0,,
353336,6,0.019,0.002,0.000002,0,,
353386,27,0.087,0.009,0.000009,0,,
353436,38,0.123,0.012,0.000012,0,,
353486,42,0.135,0.013,0.000013,0,,
353536,37,0.119,0.012,0.000012,0,,
353586,18,0.058,0.006,0.000006,0,,
353643,29,0.094,0.009,0.000009,0,,
353693,16,0.052,0.005,0.000005,0,,
353743,40,0.129,0.013,0.000013,0,,
353793,25,0.081,0.008,0.000008,0,,
353843,40,0.129,0.013,0.000013,0,,
353893,36,0.116,0.011,0.000011,0,,
353943,38,0.123,0.012,0.000012,0,,
353993,3,0.01,0.001,0.000001,0,,
354043,41,0.132,0.013,0.000013,0,,
354093,38,0.123,0.012,0.000012,0,,
354143,52,0.168,0.017,0.000016,0,,
354193,13,0.042,0.004,0.000004,0,,
354251,3,0.01,0.001,0.000001,0,,
354301,53,0.171,0.017,0.000017,0,,
354351,40,0.129,0.013,0.000013,0,,
354401,9,0.029,0.003,0.000003,0,,
354451,5,0.016,0.002,0.000002,0,,
354501,4,0.013,0.001,0.000001,0,,
354551,16,0.052,0.005,0.000005,0,,
354601,46,0.148,0.015,0.000015,0,,
354651,56,0.181,0.018,0.000018,0,,
354701,39,0.126,0.012,0.000012,0,,
354751,7,0.023,0.002,0.000002,0,,
354801,40,0.129,0.013,0.000013,0,,
354851,6,0.019,0.002,0.000002,0,,
354909,43,0.139,0.014,0.000014,0,,
354959,47,0.152,0.015,0.000015,0,,
355009,29,0.094,0.009,0.000009,0,,
355059,24,0.077,0.008,0.000008,0,,
355109,54,0.174,0.017,0.000017,0,,
355159,4,0.013,0.001,0.000001,0,,
355209,41,0.132,0.013,0.000013,0,,
355267,29,0.094,0.009,0.000009,0,,
355317,22,0.071,0.007,0.000007,0,,
355367,42,0.135,0.013,0.000013,0,,
355417,33,0.106,0.011,0.00001,0,,
355467,12,0.039,0.004,0.000004,0,,
355526,2,0.006,0.001,0.000001,0,,
355576,44,0.142,0.014,0.000014,0,,
355626,41,0.132,0.013,0.000013,0,,
355676,34,0.11,0.011,0.000011,0,,
355726,3,0.01,0.001,0.000001,0,,
355776,41,0.132,0.013,0.000013,0,,
355826,48,0.155,0.015,0.000015,0,,
355876,5,0.016,0.002,0.000002,0,,
355926,40,0.129,0.013,0.000013,0,,
355976,50,0.161,0.016,0.000016,0,,
356026,2,0.006,0.001,0.000001,0,,
356076,32,0.103,0.01,0.00001,0,,
356126,58,0.187,0.019,0.000018,0,,
356185,26,0.084,0.008,0.000008,0,,
356235,57,0.184,0.018,0.000018,0,,
356285,41,0.132,0.013,0.000013,0,,
356335,53,0.171,0.017,0.000017,0,,
356385,29,0.094,0.009,0.000009,0,,
356435,17,0.055,0.005,0.000005,0,,
356485,3,0.01,0.001,0.000001,0,,
356535,14,0.045,0.004,0.000004,0,,
356585,53,0.171,0.017,0.000017,0,,
356635,40,0.129,0.013,0.000013,0,,
356730,57,0.184,0.018,0.000018,0,,
356780,6,0.019,0.002,0.000002,0,,
356830,41,0.132,0.013,0.000013,0,,
356889,57,0.184,0.018,0.000018,0,,
356939,3,0.01,0.001,0.000001,0,,
356989,41,0.132,0.013,0.000013,0,,
357039,13,0.042,0.004,0.000004,0,,
357089,49,0.158,0.016,0.000015,0,,
357139,38,0.123,0.012,0.000012,0,,
357189,4,0.013,0.001,0.000001,0,,
357239,55,0.177,0.018,0.000017,0,,
357289,36,0.116,0.011,0.000011,0,,
357339,2,0.006,0.001,0.000001,0,,
357389,49,0.158,0.016,0.000015,0,,
357439,40,0.129,0.013,0.000013,0,,
357498,57,0.184,0.018,0.000018,0,,
357548,32,0.103,0.01,0.00001,0,,
357598,4,0.013,0.001,0.000001,0,,
357648,55,0.177,0.018,0.000017,0,,
357698,38,0.123,0.012,0.000012,0,,
357748,4,0.013,0.001,0.000001,0,,
357798,36,0.116,0.011,0.000011,0,,
357848,42,0.135,0.013,0.000013,0,,
357898,53,0.171,0.017,0.000017,0,,
357948,20,0.065,0.006,0.000006,0,,
357998,3,0.01,0.001,0.000001,0,,
358048,46,0.148,0.015,0.000015,0,,
358098,42,0.135,0.013,0.000013,0,,
358156,55,0.177,0.018,0.000017,0,,
358206,30,0.097,0.01,0.000009,0,,
358256,27,0.087,0.009,0.000009,0,,
358306,4,0.013,0.001,0.000001,0,,
358356,4,0.013,0.001,0.000001,0,,
358406,10,0.032,0.003,0.000003,0,,
358456,19,0.061,0.006,0.000006,0,,
358506,41,0.132,0.013,0.000013,0,,
358556,38,0.123,0.012,0.000012,0,,
358606,57,0.184,0.018,0.000018,0,,
358656,42,0.135,0.013,0.000013,0,,
358706,58,0.187,0.019,0.000018,0,,
358764,35,0.113,0.011,0.000011,0,,
358814,34,0.11,0.011,0.000011,0,,
358864,7,0.023,0.002,0.000002,0,,
358914,5,0.016,0.002,0.000002,0,,
358964,12,0.039,0.004,0.000004,0,,
359014,27,0.087,0.009,0.000009,0,,
359064,50,0.161,0.016,0.000016,0,,
359114,42,0.135,0.013,0.000013,0,,
359164,56,0.181,0.018,0.000018,0,,
359214,34,0.11,0.011,0.000011,0,,
359264,25,0.081,0.008,0.000008,0,,
359314,4,0.013,0.001,0.000001,0,,
359364,9,0.029,0.003,0.000003,0,,
359422,52,0.168,0.017,0.000016,0,,
359472,41,0.132,0.013,0.000013,0,,
359522,58,0.187,0.019,0.000018,0,,
359572,32,0.103,0.01,0.00001,0,,
359622,9,0.029,0.003,0.000003,0,,
359672,8,0.026,0.003,0.000003,0,,
359722,37,0.119,0.012,0.000012,0,,
359772,56,0.181,0.018,0.000018,0,,
359822,35,0.113,0.011,0.000011,0,,
359872,14,0.045,0.004,0.000004,0,,
359922,6,0.019,0.002,0.000002,0,,
359972,39,0.126,0.012,0.000012,0,,
360031,11,0.035,0.004,0.000003,0,,
360081,41,0.132,0.013,0.000013,0,,
360131,52,0.168,0.017,0.000016,0,,
360181,5,0.016,0.002,0.000002,0,,
360231,24,0.077,0.008,0.000008,0,,
360281,57,0.184,0.018,0.000018,0,,
360331,41,0.132,0.013,0.000013,0,,
360381,53,0.171,0.017,0.000017,0,,
360431,31,0.1,0.01,0.00001,0,,
360481,32,0.103,0.01,0.00001,0,,
360531,14,0.045,0.004,0.000004,0,,
360581,11,0.035,0.004,0.000003,0,,
360631,6,0.019,0.002,0.000002,0,,
360690,58,0.187,0.019,0.000018,0,,
360740,41,0.132,0.013,0.000013,0,,
360790,58,0.187,0.019,0.000018,0,,
360840,42,0.135,0.013,0.000013,0,,
360890,57,0.184,0.018,0.000018,0,,
360940,41,0.132,0.013,0.000013,0,,
360990,56,0.181,0.018,0.000018,0,,
361040,41,0.132,0.013,0.000013,0,,
361090,57,0.184,0.018,0.000018,0,,
361140,41,0.132,0.013,0.000013,0,,
361190,57,0.184,0.018,0.000018,0,,
361240,40,0.129,0.013,0.000013,0,,
361299,29,0.094,0.009,0.000009,0,,
361394,22,0.071,0.007,0.000007,0,,
361451,41,0.132,0.013,0.000013,0,,
361501,57,0.184,0.018,0.000018,0,,
361551,42,0.135,0.013,0.000013,0,,
361601,58,0.187,0.019,0.000018,0,,
361651,41,0.132,0.013,0.000013,0,,
361701,58,0.187,0.019,0.000018,0,,
361751,41,0.132,0.013,0.000013,0,,
361801,57,0.184,0.018,0.000018,0,,
361851,41,0.132,0.013,0.000013,0,,
361901,56,0.181,0.018,0.000018,0,,
361951,38,0.123,0.012,0.000012,0,,
362010,30,0.097,0.01,0.000009,0,,
362060,53,0.171,0.017,0.000017,0,,
362110,40,0.129,0.013,0.000013,0,,
362160,57,0.184,0.018,0.000018,0,,
362210,42,0.135,0.013,0.000013,0,,
362260,58,0.187,0.019,0.000018,0,,
362310,42,0.135,0.013,0.000013,0,,
362360,58,0.187,0.019,0.000018,0,,
362410,42,0.135,0.013,0.000013,0,,
362460,60,0.194,0.019,0.000019,0,,
362510,42,0.135,0.013,0.000013,0,,
362560,51,0.165,0.016,0.000016,0,,
362618,4,0.013,0.001,0.000001,0,,
362668,42,0.135,0.013,0.000013,0,,
362718,26,0.084,0.008,0.000008,0,,
362768,36,0.116,0.011,0.000011,0,,
362818,42,0.135,0.013,0.000013,0,,
362868,42,0.135,0.013,0.000013,0,,
362918,1,0.003,0,0,0,,
362968,6,0.019,0.002,0.000002,0,,
363018,38,0.123,0.012,0.000012,0,,
363068,41,0.132,0.013,0.000013,0,,
363118,53,0.171,0.017,0.000017,0,,
363168,26,0.084,0.008,0.000008,0,,
363218,4,0.013,0.001,0.000001,0,,
363276,42,0.135,0.013,0.000013,0,,
363326,42,0.135,0.013,0.000013,0,,
363376,57,0.184,0.018,0.000018,0,,
363426,40,0.129,0.013,0.000013,0,,
363476,46,0.148,0.015,0.000015,0,,
363526,21,0.068,0.007,0.000007,0,,
363576,4,0.013,0.001,0.000001,0,,
363626,4,0.013,0.001,0.000001,0,,
363676,15,0.048,0.005,0.000005,0,,
363726,44,0.142,0.014,0.000014,0,,
363776,42,0.135,0.013,0.000013,0,,
363826,58,0.187,0.019,0.000018,0,,
363884,35,0.113,0.011,0.000011,0,,
363934,3,0.01,0.001,0.000001,0,,
363984,44,0.142,0.014,0.000014,0,,
364034,42,0.135,0.013,0.000013,0,,
364084,50,0.161,0.016,0.000016,0,,
364134,19,0.061,0.006,0.000006,0,,
364184,4,0.013,0.001,0.000001,0,,
364234,5,0.016,0.002,0.000002,0,,
364284,23,0.074,0.007,0.000007,0,,
364334,52,0.168,0.017,0.000016,0,,
364384,43,0.139,0.014,0.000014,0,,
364434,59,0.19,0.019,0.000019,0,,
364484,41,0.132,0.013,0.000013,0,,
364542,57,0.184,0.018,0.000018,0,,
364592,43,0.139,0.014,0.000014,0,,
364642,60,0.194,0.019,0.000019,0,,
364692,44,0.142,0.014,0.000014,0,,
364742,58,0.187,0.019,0.000018,0,,
364792,42,0.135,0.013,0.000013,0,,
364842,57,0.184,0.018,0.000018,0,,
364892,42,0.135,0.013,0.000013,0,,
364942,58,0.187,0.019,0.000018,0,,
364992,39,0.126,0.012,0.000012,0,,
365042,44,0.142,0.014,0.000014,0,,
365092,21,0.068,0.007,0.000007,0,,
365142,16,0.052,0.005,0.000005,0,,
365189,55,0.177,0.018,0.000017,0,,
365239,42,0.135,0.013,0.000013,0,,
365289,58,0.187,0.019,0.000018,0,,
365339,43,0.139,0.014,0.000014,0,,
365389,58,0.187,0.019,0.000018,0,,
365439,42,0.135,0.013,0.000013,0,,
365489,57,0.184,0.018,0.000018,0,,
365539,42,0.135,0.013,0.000013,0,,
365589,51,0.165,0.016,0.000016,0,,
365639,27,0.087,0.009,0.000009,0,,
365689,6,0.019,0.002,0.000002,0,,
365739,3,0.01,0.001,0.000001,0,,
365797,23,0.074,0.007,0.000007,0,,
365847,51,0.165,0.016,0.000016,0,,
365897,42,0.135,0.013,0.000013,0,,
365947,58,0.187,0.019,0.000018,0,,
365997,41,0.132,0.013,0.000013,0,,
366091,48,0.155,0.015,0.000015,0,,
366141,18,0.058,0.006,0.000006,0,,
366191,4,0.013,0.001,0.000001,0,,
366241,4,0.013,0.001,0.000001,0,,
366291,16,0.052,0.005,0.000005,0,,
366341,50,0.161,0.016,0.000016,0,,
366391,41,0.132,0.013,0.000013,0,,
366441,58,0.187,0.019,0.000018,0,,
366499,26,0.084,0.008,0.000008,0,,
366549,9,0.029,0.003,0.000003,0,,
366599,4,0.013,0.001,0.000001,0,,
366649,10,0.032,0.003,0.000003,0,,
366699,39,0.126,0.012,0.000012,0,,
366749,40,0.129,0.013,0.000013,0,,
366799,58,0.187,0.019,0.000018,0,,
366849,42,0.135,0.013,0.000013,0,,
366899,56,0.181,0.018,0.000018,0,,
366949,29,0.094,0.009,0.000009,0,,
366999,3,0.01,0.001,0.000001,0,,
367049,58,0.187,0.019,0.000018,0,,
367107,39,0.126,0.012,0.000012,0,,
367157,45,0.145,0.014,0.000014,0,,
367207,24,0.077,0.008,0.000008,0,,
367257,25,0.081,0.008,0.000008,0,,
367307,15,0.048,0.005,0.000005,0,,
367357,28,0.09,0.009,0.000009,0,,
367407,26,0.084,0.008,0.000008,0,,
367457,46,0.148,0.015,0.000015,0,,
367507,40,0.129,0.013,0.000013,0,,
367557,58,0.187,0.019,0.000018,0,,
367614,25,0.081,0.008,0.000008,0,,
367664,55,0.177,0.018,0.000017,0,,
367714,42,0.135,0.013,0.000013,0,,
367772,57,0.184,0.018,0.000018,0,,
367822,30,0.097,0.01,0.000009,0,,
367872,9,0.029,0.003,0.000003,0,,
367922,3,0.01,0.001,0.000001,0,,
367972,24,0.077,0.008,0.000008,0,,
368022,56,0.181,0.018,0.000018,0,,
368072,43,0.139,0.014,0.000014,0,,
368122,53,0.171,0.017,0.000017,0,,
368172,29,0.094,0.009,0.000009,0,,
368222,48,0.155,0.015,0.000015,0,,
368272,41,0.132,0.013,0.000013,0,,
368322,58,0.187,0.019,0.000018,0,,
368380,42,0.135,0.013,0.000013,0,,
368430,57,0.184,0.018,0.000018,0,,
368480,40,0.129,0.013,0.000013,0,,
368530,55,0.177,0.018,0.000017,0,,
368580,44,0.142,0.014,0.000014,0,,
368630,58,0.187,0.019,0.000018,0,,
368680,38,0.123,0.012,0.000012,0,,
368730,22,0.071,0.007,0.000007,0,,
368780,5,0.016,0.002,0.000002,0,,
368830,21,0.068,0.007,0.000007,0,,
368880,53,0.171,0.017,0.000017,0,,
368930,41,0.132,0.013,0.000013,0,,
368980,58,0.187,0.019,0.000018,0,,
369038,10,0.032,0.003,0.000003,0,,
369088,8,0.026,0.003,0.000003,0,,
369138,54,0.174,0.017,0.000017,0,,
369188,42,0.135,0.013,0.000013,0,,
369238,15,0.048,0.005,0.000005,0,,
369288,18,0.058,0.006,0.000006,0,,
369338,38,0.123,0.012,0.000012,0,,
369388,59,0.19,0.019,0.000019,0,,
369438,27,0.087,0.009,0.000009,0,,
369488,4,0.013,0.001,0.000001,0,,
369538,43,0.139,0.014,0.000014,0,,
369588,42,0.135,0.013,0.000013,0,,
369646,44,0.142,0.014,0.000014,0,,
369696,2,0.006,0.001,0.000001,0,,
369746,29,0.094,0.009,0.000009,0,,
369796,59,0.19,0.019,0.000019,0,,
369846,21,0.068,0.007,0.000007,0,,
369896,18,0.058,0.006,0.000006,0,,
369946,59,0.19,0.019,0.000019,0,,
369996,23,0.074,0.007,0.000007,0,,
370046,15,0.048,0.005,0.000005,0,,
370096,58,0.187,0.019,0.000018,0,,
370146,28,0.09,0.009,0.000009,0,,
370196,15,0.048,0.005,0.000005,0,,
370246,58,0.187,0.019,0.000018,0,,
370304,12,0.039,0.004,0.000004,0,,
370354,24,0.077,0.008,0.000008,0,,
370404,59,0.19,0.019,0.000019,0,,
370454,23,0.074,0.007,0.000007,0,,
370504,13,0.042,0.004,0.000004,0,,
370554,59,0.19,0.019,0.000019,0,,
370604,29,0.094,0.009,0.000009,0,,
370654,5,0.016,0.002,0.000002,0,,
370764,56,0.181,0.018,0.000018,0,,
370847,57,0.184,0.018,0.000018,0,,
370931,12,0.039,0.004,0.000004,0,,
371003,41,0.132,0.013,0.000013,0,,
371061,56,0.181,0.018,0.000018,0,,
371111,11,0.035,0.004,0.000003,0,,
371161,4,0.013,0.001,0.000001,0,,
371211,47,0.152,0.015,0.000015,0,,
371261,43,0.139,0.014,0.000014,0,,
371311,45,0.145,0.014,0.000014,0,,
371361,3,0.01,0.001,0.000001,0,,
371411,32,0.103,0.01,0.00001,0,,
371461,59,0.19,0.019,0.000019,0,,
371511,39,0.126,0.012,0.000012,0,,
371561,51,0.165,0.016,0.000016,0,,
371611,41,0.132,0.013,0.000013,0,,
371661,58,0.187,0.019,0.000018,0,,
371719,42,0.135,0.013,0.000013,0,,
371769,58,0.187,0.019,0.000018,0,,
371819,36,0.116,0.011,0.000011,0,,
371869,32,0.103,0.01,0.00001,0,,
371919,25,0.081,0.008,0.000008,0,,
371969,58,0.187,0.019,0.000018,0,,
372019,40,0.129,0.013,0.000013,0,,
372069,4,0.013,0.001,0.000001,0,,
372119,55,0.177,0.018,0.000017,0,,
372169,35,0.113,0.011,0.000011,0,,
372219,3,0.01,0.001,0.000001,0,,
372269,40,0.129,0.013,0.000013,0,,
372327,42,0.135,0.013,0.000013,0,,
372377,55,0.177,0.018,0.000017,0,,
372427,33,0.106,0.011,0.00001,0,,
372477,38,0.123,0.012,0.000012,0,,
372527,20,0.065,0.006,0.000006,0,,
372577,29,0.094,0.009,0.000009,0,,
372627,23,0.074,0.007,0.000007,0,,
372677,39,0.126,0.012,0.000012,0,,
372727,36,0.116,0.011,0.000011,0,,
372777,56,0.181,0.018,0.000018,0,,
372827,42,0.135,0.013,0.000013,0,,
372877,58,0.187,0.019,0.000018,0,,
372927,35,0.113,0.011,0.000011,0,,
372985,12,0.039,0.004,0.000004,0,,
373035,2,0.006,0.001,0.000001,0,,
373085,20,0.065,0.006,0.000006,0,,
373135,51,0.165,0.016,0.000016,0,,
373185,42,0.135,0.013,0.000013,0,,
373235,56,0.181,0.018,0.000018,0,,
373285,12,0.039,0.004,0.000004,0,,
373335,4,0.013,0.001,0.000001,0,,
373385,47,0.152,0.015,0.000015,0,,
373435,43,0.139,0.014,0.000014,0,,
373485,43,0.139,0.014,0.000014,0,,
373535,4,0.013,0.001,0.000001,0,,
373593,19,0.061,0.006,0.000006,0,,
373643,38,0.123,0.012,0.000012,0,,
373693,39,0.126,0.012,0.000012,0,,
373743,58,0.187,0.019,0.000018,0,,
373793,42,0.135,0.013,0.000013,0,,
373843,31,0.1,0.01,0.00001,0,,
373900,43,0.139,0.014,0.000014,0,,
373950,52,0.168,0.017,0.000016,0,,
374000,3,0.01,0.001,0.000001,0,,
374050,15,0.048,0.005,0.000005,0,,
374100,57,0.184,0.018,0.000018,0,,
374150,42,0.135,0.013,0.000013,0,,
374200,5,0.016,0.002,0.000002,0,,
374257,28,0.09,0.009,0.000009,0,,
374307,11,0.035,0.004,0.000003,0,,
374357,58,0.187,0.019,0.000018,0,,
374407,23,0.074,0.007,0.000007,0,,
374457,20,0.065,0.006,0.000006,0,,
374507,56,0.181,0.018,0.000018,0,,
374557,43,0.139,0.014,0.000014,0,,
374607,58,0.187,0.019,0.000018,0,,
374657,42,0.135,0.013,0.000013,0,,
374707,57,0.184,0.018,0.000018,0,,
374757,41,0.132,0.013,0.000013,0,,
374807,57,0.184,0.018,0.000018,0,,
374884,30,0.097,0.01,0.000009,0,,
374934,33,0.106,0.011,0.00001,0,,
374984,50,0.161,0.016,0.000016,0,,
375034,40,0.129,0.013,0.000013,0,,
375084,49,0.158,0.016,0.000015,0,,
375134,27,0.087,0.009,0.000009,0,,
375184,5,0.016,0.002,0.000002,0,,
375234,2,0.006,0.001,0.000001,0,,
375284,34,0.11,0.011,0.000011,0,,
375334,58,0.187,0.019,0.000018,0,,
375384,29,0.094,0.009,0.000009,0,,
375434,4,0.013,0.001,0.000001,0,,
375529,4,0.013,0.001,0.000001,0,,
375587,60,0.194,0.019,0.000019,0,,
375637,22,0.071,0.007,0.000007,0,,
375687,6,0.019,0.002,0.000002,0,,
375737,50,0.161,0.016,0.000016,0,,
375787,43,0.139,0.014,0.000014,0,,
375837,49,0.158,0.016,0.000015,0,,
375887,4,0.013,0.001,0.000001,0,,
375937,21,0.068,0.007,0.000007,0,,
375987,56,0.181,0.018,0.000018,0,,
376037,42,0.135,0.013,0.000013,0,,
376087,24,0.077,0.008,0.000008,0,,
376137,4,0.013,0.001,0.000001,0,,
376187,33,0.106,0.011,0.00001,0,,
376246,4,0.013,0.001,0.000001,0,,
376296,48,0.155,0.015,0.000015,0,,
376346,43,0.139,0.014,0.000014,0,,
376396,20,0.065,0.006,0.000006,0,,
376446,21,0.068,0.007,0.000007,0,,
376496,37,0.119,0.012,0.000012,0,,
376546,56,0.181,0.018,0.000018,0,,
376603,27,0.087,0.009,0.000009,0,,
376653,57,0.184,0.018,0.000018,0,,
376703,44,0.142,0.014,0.000014,0,,
376753,31,0.1,0.01,0.00001,0,,
376803,3,0.01,0.001,0.000001,0,,
376862,27,0.087,0.009,0.000009,0,,
376912,3,0.01,0.001,0.000001,0,,
376962,48,0.155,0.015,0.000015,0,,
377012,43,0.139,0.014,0.000014,0,,
377062,5,0.016,0.002,0.000002,0,,
377112,44,0.142,0.014,0.000014,0,,
377162,43,0.139,0.014,0.000014,0,,
377212,18,0.058,0.006,0.000006,0,,
377262,5,0.016,0.002,0.000002,0,,
377312,40,0.129,0.013,0.000013,0,,
377362,42,0.135,0.013,0.000013,0,,
377412,46,0.148,0.015,0.000015,0,,
377462,4,0.013,0.001,0.000001,0,,
377521,49,0.158,0.016,0.000015,0,,
377571,26,0.084,0.008,0.000008,0,,
377621,34,0.11,0.011,0.000011,0,,
377671,31,0.1,0.01,0.00001,0,,
377721,48,0.155,0.015,0.000015,0,,
377771,32,0.103,0.01,0.00001,0,,
377821,21,0.068,0.007,0.000007,0,,
377871,4,0.013,0.001,0.000001,0,,
377921,3,0.01,0.001,0.000001,0,,
377971,6,0.019,0.002,0.000002,0,,
378021,26,0.084,0.008,0.000008,0,,
378071,33,0.106,0.011,0.00001,0,,
378130,12,0.039,0.004,0.000004,0,,
378180,21,0.068,0.007,0.000007,0,,
378230,56,0.181,0.018,0.000018,0,,
378280,34,0.11,0.011,0.000011,0,,
378330,4,0.013,0.001,0.000001,0,,
378380,56,0.181,0.018,0.000018,0,,
378430,37,0.119,0.012,0.000012,0,,
378480,29,0.094,0.009,0.000009,0,,
378530,4,0.013,0.001,0.000001,0,,
378580,3,0.01,0.001,0.000001,0,,
378630,4,0.013,0.001,0.000001,0,,
378680,4,0.013,0.001,0.000001,0,,
378730,4,0.013,0.001,0.000001,0,,
378789,57,0.184,0.018,0.000018,0,,
378839,40,0.129,0.013,0.000013,0,,
378889,37,0.119,0.012,0.000012,0,,
378939,6,0.019,0.002,0.000002,0,,
378989,3,0.01,0.001,0.000001,0,,
379039,35,0.113,0.011,0.000011,0,,
379089,41,0.132,0.013,0.000013,0,,
379139,58,0.187,0.019,0.000018,0,,
379189,4,0.013,0.001,0.000001,0,,
379239,28,0.09,0.009,0.000009,0,,
379289,61,0.197,0.019,0.000019,0,,
379339,3,0.01,0.001,0.000001,0,,
379397,40,0.129,0.013,0.000013,0,,
379447,5,0.016,0.002,0.000002,0,,
379497,56,0.181,0.018,0.000018,0,,
379547,13,0.042,0.004,0.000004,0,,
379597,40,0.129,0.013,0.000013,0,,
379647,12,0.039,0.004,0.000004,0,,
379697,60,0.194,0.019,0.000019,0,,
379747,3,0.01,0.001,0.000001,0,,
379797,43,0.139,0.014,0.000014,0,,
379847,2,0.006,0.001,0.000001,0,,
379897,59,0.19,0.019,0.000019,0,,
379947,4,0.013,0.001,0.000001,0,,
379997,43,0.139,0.014,0.000014,0,,
380063,21,0.068,0.007,0.000007,0,,
380113,58,0.187,0.019,0.000018,0,,
380208,2,0.006,0.001,0.000001,0,,
380258,57,0.184,0.018,0.000018,0,,
380308,20,0.065,0.006,0.000006,0,,
380358,32,0.103,0.01,0.00001,0,,
380408,56,0.181,0.018,0.000018,0,,
380458,7,0.023,0.002,0.000002,0,,
380508,44,0.142,0.014,0.000014,0,,
380558,22,0.071,0.007,0.000007,0,,
380608,41,0.132,0.013,0.000013,0,,
380658,43,0.139,0.014,0.000014,0,,
380708,2,0.006,0.001,0.000001,0,,
380766,57,0.184,0.018,0.000018,0,,
380816,22,0.071,0.007,0.000007,0,,
380866,14,0.045,0.004,0.000004,0,,
380916,57,0.184,0.018,0.000018,0,,
380966,42,0.135,0.013,0.000013,0,,
381016,58,0.187,0.019,0.000018,0,,
381066,40,0.129,0.013,0.000013,0,,
381116,30,0.097,0.01,0.000009,0,,
381166,4,0.013,0.001,0.000001,0,,
381216,27,0.087,0.009,0.000009,0,,
381266,58,0.187,0.019,0.000018,0,,
381316,34,0.11,0.011,0.000011,0,,
381374,10,0.032,0.003,0.000003,0,,
381424,55,0.177,0.018,0.000017,0,,
381474,24,0.077,0.008,0.000008,0,,
381524,26,0.084,0.008,0.000008,0,,
381574,59,0.19,0.019,0.000019,0,,
381624,7,0.023,0.002,0.000002,0,,
381674,43,0.139,0.014,0.000014,0,,
381724,6,0.019,0.002,0.000002,0,,
381774,58,0.187,0.019,0.000018,0,,
381824,37,0.119,0.012,0.000012,0,,
381874,28,0.09,0.009,0.000009,0,,
381924,41,0.132,0.013,0.000013,0,,
381974,4,0.013,0.001,0.000001,0,,
382033,11,0.035,0.004,0.000003,0,,
382083,55,0.177,0.018,0.000017,0,,
382133,39,0.126,0.012,0.000012,0,,
